,State_Name,City,Zip_Code,Mean,Median,Stdev,Lat,Lon
25666,Pennsylvania,Willow Grove,19090,72379,300000,52326,40.1466874,-75.0929446
25667,Pennsylvania,Horsham,19044,126942,117057,76728,40.1991673,-75.1370896
25668,Pennsylvania,Horsham,19044,105130,91910,62365,40.194263,-75.1713531
25669,Pennsylvania,North Wales,19454,48130,24869,51605,40.2333471,-75.2127054
25670,Pennsylvania,Hatfield,19440,70342,300000,51540,40.259117,-75.2821723
25671,Pennsylvania,Lansdale,19446,68179,53052,50996,40.2488201,-75.2795332
25672,Pennsylvania,Lansdale,19446,60981,58972,36747,40.2498114,-75.2911298
25673,Pennsylvania,North Wales,19454,42079,37057,24253,40.2111712,-75.2744412
25674,Pennsylvania,Ambler,19002,74566,56245,65439,40.1597912,-75.2204724
25675,Pennsylvania,West Chester,19380,77205,59747,60636,39.9672298,-75.6045976
25676,Pennsylvania,Dresher,19025,123352,106900,75788,40.1359397,-75.1636994
25677,Pennsylvania,Fort Washington,19034,87781,76597,70458,40.1444849,-75.2140269
25678,Pennsylvania,Willow Grove,19090,73796,50146,58856,40.140999,-75.1229457
25679,Pennsylvania,Abington,19001,71090,300000,44183,40.1249276,-75.1223602
25680,Pennsylvania,Dresher,19025,76233,61633,58589,40.1131659,-75.1622552
25681,Pennsylvania,Huntingdon Valley,19006,97765,91975,57838,40.0942195,-75.0984379
25682,Pennsylvania,Philadelphia,19111,70377,56790,51312,40.0822219,-75.0898104
25683,Pennsylvania,Cheltenham,19012,110998,97405,58451,40.0552168,-75.1120763
25684,Pennsylvania,Elkins Park,19027,131911,131032,73704,40.0645417,-75.1311842
25685,Pennsylvania,Jenkintown,19046,137309,126825,71110,40.0908781,-75.1437121
25686,Pennsylvania,West Chester,19380,73947,51619,65958,40.0100085,-75.5499728
25687,Pennsylvania,Lafayette Hill,19444,135864,126382,84445,40.0908332,-75.2484342
25688,Pennsylvania,Blue Bell,19422,129526,300000,70206,40.1581384,-75.3072707
25689,Pennsylvania,Blue Bell,19422,134239,300000,65020,40.1566391,-75.2752975
25690,Pennsylvania,Norristown,19403,82668,65508,50556,40.1368576,-75.3659418
25691,Pennsylvania,Norristown,19401,84115,300000,43834,40.1195596,-75.3264527
25692,Pennsylvania,Norristown,19401,71087,57025,65383,40.1279989,-75.3323314
25693,Pennsylvania,Norristown,19401,40632,36319,32941,40.1222238,-75.3541941
25694,Pennsylvania,Norristown,19401,14669,10880,13000,40.1111552,-75.3365794
25695,Pennsylvania,Plymouth Meeting,19462,127556,117665,77141,40.1325865,-75.2922001
25696,Pennsylvania,Philadelphia,19127,110614,86900,84853,40.009054,-75.219726
25697,Pennsylvania,Kennett Square,19348,81502,60757,65628,39.8487235,-75.7123714
25698,Pennsylvania,Narberth,19072,194426,224616,78198,40.0188076,-75.25789
25699,Pennsylvania,Gladwyne,19035,178869,300000,77722,40.0465676,-75.2839372
25700,Pennsylvania,Ardmore,19003,164496,300000,75268,40.0196394,-75.2959146
25701,Pennsylvania,Ardmore,19003,74613,51984,69337,40.0026813,-75.2898415
25702,Pennsylvania,Wynnewood,19096,125709,123250,70591,39.9862277,-75.2697399
25703,Pennsylvania,Wayne,19087,69046,61421,55826,40.0995632,-75.4424787
25704,Pennsylvania,King Of Prussia,19406,111619,99207,69282,40.1072936,-75.3895492
25705,Pennsylvania,Bridgeport,19405,137239,122480,80640,40.0843058,-75.3323871
25706,Pennsylvania,Audubon,19403,82577,71773,51045,40.125409,-75.4422712
25707,Pennsylvania,Royersford,19468,100106,87316,61198,40.1851511,-75.5178788
25708,Pennsylvania,Downingtown,19335,85689,71426,61837,40.0058773,-75.7350029
25709,Pennsylvania,Trappe,19426,91198,300000,60646,40.1990951,-75.4753786
25710,Pennsylvania,Lansdale,19446,139566,127110,78274,40.1941195,-75.3400183
25711,Pennsylvania,Harleysville,19438,100036,84757,68236,40.23576,-75.3596588
25712,Pennsylvania,Harleysville,19438,83486,300000,53727,40.2764583,-75.3853783
25713,Pennsylvania,Souderton,18964,73796,34512,79158,40.313244,-75.3214609
25714,Pennsylvania,Green Lane,18054,95675,89837,52192,40.3550606,-75.4520033
25715,Pennsylvania,Pennsburg,18073,93255,75789,51740,40.3933927,-75.4952972
25716,Pennsylvania,Gilbertsville,19525,91534,300000,54879,40.3062466,-75.6239181
25717,Pennsylvania,Limerick,19468,124877,126465,71628,40.2497662,-75.5178932
25718,Pennsylvania,Pottstown,19464,87055,92636,50369,40.2644032,-75.6092949
25719,Pennsylvania,Honey Brook,19344,70753,62234,46934,40.0935796,-75.9107502
25720,Pennsylvania,Pottstown,19464,55249,52552,33276,40.2579682,-75.652875
25721,Pennsylvania,Pottstown,19464,43092,34063,38597,40.2539189,-75.6407986
25722,Pennsylvania,Stowe,19464,55491,47836,42925,40.2519339,-75.6789489
25723,Pennsylvania,Oreland,19075,100669,100772,65843,40.0954618,-75.222646
25724,Pennsylvania,Philadelphia,19118,135866,300000,88560,40.0836945,-75.1929315
25725,Pennsylvania,Sunbury,17801,55260,45007,43619,40.9649659,-76.600377
25726,Rhode Island,Clayville,2815,129181,300000,83102,41.769165,-71.692106
25727,Rhode Island,Ashaway,2804,64346,300000,55038,41.467665,-71.780859
25728,Rhode Island,Westerly,2891,92129,80369,61767,41.349517,-71.70491
25729,Rhode Island,Westerly,2891,91263,80960,59467,41.3565237,-71.8240831
25730,Rhode Island,Westerly,2891,114788,90888,84202,41.3297438,-71.809004
25731,Rhode Island,Wakefield,2879,70162,45803,61711,41.4517176,-71.5141158
25732,Rhode Island,Wakefield,2879,85267,68015,59574,41.3902049,-71.5626887
25733,Rhode Island,Wakefield,2879,130179,300000,78939,41.4748636,-71.4351301
25734,Rhode Island,Wakefield,2879,94918,84117,62050,41.387698,-71.4908381
25735,Rhode Island,Providence,2906,93088,79847,64028,41.8511699,-71.4011972
25736,Rhode Island,East Providence,2914,53348,48687,42012,41.8066084,-71.3785951
25737,Rhode Island,Cumberland,2864,56063,46894,43656,41.90705,-71.3887992
25738,Rhode Island,North Providence,2904,62380,45243,49675,41.8703805,-71.4286952
25739,Rhode Island,Johnston,2919,72491,57006,52588,41.8142551,-71.4809613
25740,Rhode Island,Harrisville,2830,93381,81508,62577,41.9716216,-71.7447041
25741,Rhode Island,Cranston,2910,65354,58974,45074,41.7787289,-71.4289866
25742,Rhode Island,West Warwick,2893,63343,50092,53092,41.7212679,-71.5048313
25743,Rhode Island,Cranston,2920,70923,53431,57858,41.770932,-71.4794326
25744,Rhode Island,Pawtucket,2861,57082,43774,50235,41.8889345,-71.3593566
25745,Rhode Island,Pawtucket,2860,48349,34875,41945,41.8716793,-71.3780356
25746,Rhode Island,Woonsocket,2895,42395,29274,45294,41.9965898,-71.5079906
25747,Rhode Island,North Kingstown,2852,64515,54018,54321,41.6086137,-71.4373893
25748,Rhode Island,Westerly,2891,73733,66149,57473,41.3565237,-71.8240831
25749,Rhode Island,Wakefield,2879,78788,66303,62350,41.4843617,-71.4727131
25750,Rhode Island,Barrington,2806,107028,84515,73708,41.7433091,-71.3459216
25751,Rhode Island,Barrington,2806,156901,300000,78241,41.7141023,-71.3019117
25752,Rhode Island,Warren,2885,92197,82658,64667,41.7190565,-71.273831
25753,Rhode Island,East Greenwich,2818,133303,123082,83342,41.6343063,-71.5337597
25754,Rhode Island,Bristol,2809,91658,79014,60754,41.6922651,-71.2457565
25755,Rhode Island,West Warwick,2893,44740,46275,29969,41.6907572,-71.5132942
25756,Rhode Island,West Warwick,2893,81243,300000,51447,41.7244802,-71.5254482
25757,Rhode Island,Coventry,2816,74922,59473,50479,41.6920693,-71.5781435
25758,Rhode Island,Coventry,2816,103785,96847,55640,41.6907981,-71.6568032
25759,Rhode Island,East Greenwich,2818,102173,79729,72359,41.6546039,-71.4570965
25760,Rhode Island,Warwick,2888,97403,300000,68393,41.7569676,-71.3947778
25761,Rhode Island,Warwick,2888,83736,73192,56472,41.7397743,-71.3870958
25762,Rhode Island,Warwick,2889,47549,42137,34671,41.7185145,-71.3725551
25763,Rhode Island,Warwick,2889,52237,40910,48429,41.6921382,-71.3999936
25764,Rhode Island,Warwick,2889,77685,75152,52837,41.6903958,-71.365314
25765,Rhode Island,Warwick,2886,65544,55830,47390,41.7112651,-71.4240055
25766,Rhode Island,Warwick,2886,98032,80140,73281,41.7147022,-71.4628378
25767,Rhode Island,Warwick,2886,75444,69737,43182,41.6899333,-71.4876727
25768,Rhode Island,Portsmouth,2871,93070,73834,63954,41.6310716,-71.2353723
25769,Rhode Island,Middletown,2842,66831,65505,33920,41.5372453,-71.3100859
25770,Rhode Island,Middletown,2842,83631,64236,63969,41.5042616,-71.2629589
25771,Rhode Island,Newport,2840,108616,300000,59383,41.4886345,-71.2978743
25772,Rhode Island,Newport,2840,69128,43232,68343,41.4854193,-71.3281368
25773,Rhode Island,Little Compton,2837,85901,71989,65211,41.5187687,-71.1672468
25774,Rhode Island,Cranston,2905,45104,43452,23939,41.7895248,-71.384984
25775,Rhode Island,Warwick,2886,69034,63394,55703,41.6899333,-71.4876727
25776,Rhode Island,Providence,2907,32323,19331,40231,41.7944972,-71.4191445
25777,Rhode Island,Providence,2905,38790,25195,30884,41.8058018,-71.41597
25778,Rhode Island,Providence,2903,24287,14093,26748,41.8137414,-71.4171143
25779,Rhode Island,Providence,2903,55104,42082,45027,41.819612,-71.425428
25780,Rhode Island,Providence,2909,34747,300000,17336,41.8063721,-71.4345549
25781,Rhode Island,Providence,2909,57345,60598,35360,41.8118409,-71.4474792
25782,Rhode Island,Providence,2909,54251,48543,43498,41.8165263,-71.461891
25783,Rhode Island,Providence,2909,21936,6738,33949,41.831891,-71.4633471
25784,Rhode Island,Providence,2908,42174,29448,43805,41.8300081,-71.4374578
25785,Rhode Island,Providence,2908,40485,300000,19834,41.8434646,-71.450417
25786,Rhode Island,Middletown,2842,78197,61850,61596,41.5306136,-71.2809349
25787,Rhode Island,Providence,2908,28501,26672,16512,41.836808,-71.4220702
25788,Rhode Island,Providence,2904,67645,300000,24291,41.8512322,-71.4185455
25789,Rhode Island,Providence,2906,111568,92565,80600,41.8440676,-71.3989375
25790,Rhode Island,Providence,2906,137633,300000,78888,41.8419835,-71.38214
25791,Rhode Island,Providence,2903,44306,24570,44321,41.8181938,-71.3956533
25792,Rhode Island,Seekonk,2771,123912,300000,72575,41.8449569,-71.3466668
25793,Rhode Island,East Providence,2914,55025,40418,41764,41.8180509,-71.3518352
25794,Rhode Island,East Providence,2914,84761,300000,50350,41.7901457,-71.3560836
25795,Rhode Island,Riverside,2915,74559,57739,54956,41.7743258,-71.3368271
25796,Rhode Island,Central Falls,2863,31196,24841,22575,41.8943618,-71.3893301
25797,Rhode Island,Jamestown,2835,108607,95091,70512,41.510088,-71.3783655
25798,Rhode Island,Cumberland,2864,42712,33012,33936,41.90705,-71.3887992
25799,Rhode Island,Cumberland,2864,71197,32357,70477,41.9622838,-71.4091957
25800,Rhode Island,Manville,2838,104505,90644,74621,41.9588074,-71.4756825
25801,Rhode Island,Warren,2885,74336,58251,58074,41.7190565,-71.273831
25802,Rhode Island,Lincoln,2865,96984,90622,56081,41.9089103,-71.4138391
25803,Rhode Island,North Providence,2904,75293,71207,46563,41.8614481,-71.4484823
25804,Rhode Island,North Providence,2911,59608,47341,48976,41.8477755,-71.4740795
25805,Rhode Island,Johnston,2919,48665,300000,30789,41.825247,-71.549221
25806,Rhode Island,Johnston,2919,74193,46068,67993,41.8281516,-71.4878644
25807,Rhode Island,Smithfield,2917,49992,33297,49294,41.8973171,-71.4965197
25808,Rhode Island,Slatersville,2876,104342,300000,59599,42.0050416,-71.5728722
25809,Rhode Island,Providence,2907,44379,28010,42347,41.8036426,-71.4246448
25810,Rhode Island,Harrisville,2830,76328,52212,64053,41.961887,-71.6964576
25811,Rhode Island,North Scituate,2857,100288,101777,59608,41.8928934,-71.72719
25812,Rhode Island,North Scituate,2857,113714,87082,77201,41.7992998,-71.6426948
25813,Rhode Island,Cranston,2905,54072,42247,40322,41.7810853,-71.3952383
25814,Rhode Island,Cranston,2910,62198,300000,46557,41.7787289,-71.4289866
25815,Rhode Island,Cranston,2920,79792,63928,62684,41.7596472,-71.4507103
25816,Rhode Island,Cranston,2920,67163,61988,42752,41.7993315,-71.443834
25817,Rhode Island,Cranston,2920,99416,300000,60927,41.7523668,-71.4714486
25818,Rhode Island,Cranston,2920,40502,40637,24772,41.7934384,-71.4675029
25819,Rhode Island,Pawtucket,2860,54761,42839,43270,41.8757712,-71.4136777
25820,Rhode Island,Providence,2909,44714,26802,46552,41.8128295,-71.4358507
25821,Rhode Island,Pawtucket,2861,49565,38604,39187,41.8924026,-71.3638683
25822,Rhode Island,Pawtucket,2861,62693,300000,54412,41.8946018,-71.347544
25823,Rhode Island,Pawtucket,2860,64651,31672,76096,41.8826762,-71.3757696
25824,Rhode Island,Pawtucket,2860,44144,39884,39147,41.8633636,-71.3989996
25825,Rhode Island,Pawtucket,2861,75725,300000,59872,41.8750221,-71.3597222
25826,Rhode Island,Pawtucket,2860,59469,300000,34164,41.8676433,-71.3707048
25827,Rhode Island,Woonsocket,2895,57411,41487,49259,41.9901011,-71.52326
25828,Rhode Island,Woonsocket,2895,29811,16729,31043,42.001561,-71.5054293
25829,Rhode Island,Woonsocket,2895,38344,28909,33858,42.0063994,-71.4955315
25830,Rhode Island,Block Island,2807,76518,300000,37282,41.1768145,-71.5770852
25831,Rhode Island,Providence,2908,39598,33012,34568,41.8300081,-71.4374578
25832,Rhode Island,North Kingstown,2852,134363,118732,74926,41.5716454,-71.4844064
25833,Rhode Island,North Kingstown,2852,87588,77282,47035,41.5298305,-71.4413296
25834,Rhode Island,Hope Valley,2832,73111,300000,67473,41.4790724,-71.7579343
25835,South Carolina,Abbeville,29620,34188,20020,36682,34.178544,-82.377687
25836,South Carolina,Easley,29640,42158,31770,37918,34.846076,-82.64062
25837,South Carolina,Belvedere,29841,48706,39549,41119,33.539345,-81.933645
25838,South Carolina,Blythewood,29016,110475,93351,65021,34.209265,-80.995309
25839,South Carolina,Brunson,29911,45365,29069,39767,32.924256,-81.188644
25840,South Carolina,Union,29379,29570,21063,27921,34.592041,-81.464513
25841,South Carolina,Cheraw,29520,34076,23862,36071,34.693865,-79.907961
25842,South Carolina,Clemson,29631,48741,300000,26516,34.683826,-82.812407
25843,South Carolina,Conway,29526,46694,33970,43152,33.848148,-79.034885
25844,South Carolina,Darlington,29532,41837,25472,45436,34.301408,-79.86729
25845,South Carolina,Gaffney,29340,34245,30234,23665,35.085377,-81.624294
25846,South Carolina,Elloree,29047,40717,34339,36012,33.530227,-80.57123
25847,South Carolina,Simpsonville,29681,124570,116661,67389,34.809889,-82.22291
25848,South Carolina,Gadsden,29052,37723,28791,28367,33.847191,-80.765601
25849,South Carolina,Gloverville,29828,32783,21016,30884,33.526845,-81.813055
25850,South Carolina,Greenville,29607,63183,42074,62064,34.836902,-82.362997
25851,South Carolina,Heath Springs,29058,41464,30663,35207,34.593268,-80.675047
25852,South Carolina,Honea Path,29654,42700,24420,39457,34.44714,-82.394263
25853,South Carolina,Iva,29655,28742,22474,23258,34.307279,-82.664043
25854,South Carolina,Jonesville,29353,26654,15467,25471,34.833949,-81.68241
25855,South Carolina,Abbeville,29620,59149,39377,52839,34.288671,-82.588825
25856,South Carolina,Beaufort,29906,50792,38130,39565,32.459998,-80.786596
25857,South Carolina,Lockhart,29364,31693,24679,23605,34.795794,-81.465505
25858,South Carolina,Mcbee,29101,44088,33055,36771,34.467012,-80.257152
25859,South Carolina,Hollywood,29449,78102,61462,61357,32.697469,-80.27226
25860,South Carolina,Sumter,29153,33122,30924,30933,33.958874,-80.329078
25861,South Carolina,Mullins,29574,43688,31058,33162,34.235201,-79.149204
25862,South Carolina,Pendelton,29670,74845,65145,45570,34.573883,-82.684843
25863,South Carolina,Pageland,29728,39448,28976,37040,34.771892,-80.389291
25864,South Carolina,Pendleton,29670,34545,21892,31381,34.649512,-82.780724
25865,South Carolina,Port Royal,29935,58076,48745,42856,32.355469,-80.700539
25866,South Carolina,St. George,29477,59196,50099,35302,33.197302,-80.641685
25867,South Carolina,Rock Hill,29732,53488,39903,46944,34.942219,-81.0256
25868,South Carolina,Salem,29676,47525,300000,27495,34.887923,-82.975224
25869,South Carolina,Latta,29565,29635,19257,25398,34.282315,-79.472247
25870,South Carolina,Ruffin,29475,57538,41944,49333,33.089453,-80.81421
25871,South Carolina,Lancaster,29720,36766,30103,26206,34.690418,-80.776328
25872,South Carolina,Summerville,29483,81717,69326,57445,32.999985,-80.178905
25873,South Carolina,Taylors,29687,64777,300000,57384,35.065051,-82.369918
25874,South Carolina,Vance,29163,20298,17776,14450,33.436376,-80.420208
25875,South Carolina,Ware Shoals,29692,35798,24054,34869,34.387806,-82.24327
25876,South Carolina,West Pelzer,29669,31188,27446,22191,34.64466,-82.471767
25877,South Carolina,Winnsboro,29180,26366,21232,21147,34.356124,-81.07096
25878,South Carolina,Duncan,29334,74385,62828,53494,34.8457682,-82.1726742
25879,South Carolina,Sumter,29154,56768,47676,39350,33.9722922,-80.4658159
25880,South Carolina,Sumter,29150,32691,25913,28840,33.9057571,-80.3509053
25881,South Carolina,Union,29379,37955,26813,32195,34.7276438,-81.6274399
25882,South Carolina,Hemingway,29554,37677,32228,32619,33.7483996,-79.6055098
25883,South Carolina,Rock Hill,29732,59936,39703,57708,34.9430917,-81.0206451
25884,South Carolina,Rock Hill,29732,50058,38477,40066,34.9607591,-81.0222741
25885,South Carolina,Charlotte,28273,131786,300000,69985,35.0837032,-80.9455792
25886,South Carolina,St. Helena,29920,95815,80133,65125,32.3270113,-80.5157637
25887,South Carolina,Rock Hill,29730,66007,58679,49202,34.8531593,-81.0743516
25888,South Carolina,Clover,29710,65287,59241,43858,35.1018964,-81.1081799
25889,South Carolina,Due West,29639,55671,40419,48056,34.3258512,-82.4084968
25890,South Carolina,Abbeville,29620,43420,37338,35421,34.1266067,-82.3805235
25891,South Carolina,Aiken,29801,68626,60495,46756,33.6685561,-81.6441171
25892,South Carolina,Graniteville,29829,60284,57306,42866,33.5687354,-81.8385837
25893,South Carolina,North Augusta,29841,77317,300000,52730,33.5232476,-81.9710806
25894,South Carolina,North Augusta,29841,38552,23286,39366,33.4918418,-81.9708285
25895,South Carolina,Warrenville,29851,28737,20546,23049,33.5097503,-81.8697007
25896,South Carolina,Warrenville,29851,37295,33395,17911,33.5290504,-81.8045716
25897,South Carolina,Beaufort,29906,97846,88416,57666,32.3554628,-80.8298654
25898,South Carolina,Aiken,29803,100531,300000,62575,33.4860283,-81.7257084
25899,South Carolina,Aiken,29801,36857,25198,39788,33.5732059,-81.7228476
25900,South Carolina,Aiken,29803,82471,300000,62256,33.5103235,-81.6813231
25901,South Carolina,Aiken,29801,50310,27532,44783,33.4810187,-81.5174681
25902,South Carolina,Jackson,29831,61679,48720,46029,33.3147374,-81.8384557
25903,South Carolina,Fairfax,29827,49853,35502,46300,33.0551986,-81.2151634
25904,South Carolina,Anderson,29621,48087,33376,42931,34.4911674,-82.6046235
25905,South Carolina,Anderson,29625,28622,25652,18236,34.5151855,-82.6815651
25906,South Carolina,Anderson,29621,86827,300000,57349,34.541811,-82.6594195
25907,South Carolina,Piedmont,29673,41527,40562,29435,34.7136393,-82.4741527
25908,South Carolina,Hilton Head Island,29926,62146,43254,53680,32.1962579,-80.7074487
25909,South Carolina,Williamston,29697,42889,39992,28639,34.621667,-82.485846
25910,South Carolina,Pendelton,29670,62224,49177,46676,34.6465816,-82.6814321
25911,South Carolina,Pendleton,29670,51230,40870,43793,34.5681044,-82.8011252
25912,South Carolina,Anderson,29625,55125,50502,28105,34.5383252,-82.7246007
25913,South Carolina,Belton,29627,32658,19265,35976,34.5142174,-82.5030071
25914,South Carolina,Honea Path,29654,51354,45072,30947,34.4662321,-82.4055635
25915,South Carolina,Anderson,29624,43084,300000,32370,34.4155786,-82.6296198
25916,South Carolina,Anderson,29626,68674,61378,50629,34.4883852,-82.7367187
25917,South Carolina,Denmark,29042,39282,18501,46653,33.3261599,-81.166758
25918,South Carolina,Bamberg,29003,33983,33453,17966,33.2528574,-80.9598246
25919,South Carolina,Moncks Corner,29461,53545,43770,43165,33.301814,-79.9643441
25920,South Carolina,Williston,29853,63473,49040,47830,33.3910823,-81.3942081
25921,South Carolina,Barnwell,29812,41942,36598,30035,33.2281969,-81.2774271
25922,South Carolina,Seabrook,29940,52495,51366,43426,32.5007075,-80.7469098
25923,South Carolina,Beaufort,29906,68210,52243,61131,32.4177358,-80.7339739
25924,South Carolina,Beaufort,29902,45201,300000,26072,32.4172691,-80.6903154
25925,South Carolina,Beaufort,29907,55818,44225,38931,32.4453561,-80.634255
25926,South Carolina,St. Helena,29920,95815,80133,65125,32.3270113,-80.5157637
25927,South Carolina,Bluffton,29910,50483,42666,38497,32.2786976,-80.9215776
25928,South Carolina,Bluffton,29910,58682,53994,49625,32.2251096,-80.8256132
25929,South Carolina,Bluffton,29910,145400,300000,82349,32.1265422,-80.8133825
25930,South Carolina,Goose Creek,29445,66996,66520,39543,33.0608203,-80.0423248
25931,South Carolina,Hilton Head Island,29926,78064,300000,51509,32.1985315,-80.7550507
25932,South Carolina,Hilton Head Island,29926,37958,19890,42231,32.2369933,-80.6854542
25933,South Carolina,Hilton Head Island,29926,150091,137609,85884,32.1776296,-80.7213883
25934,South Carolina,Ridgeville,29472,50445,37512,43845,33.1909851,-80.2731373
25935,South Carolina,Moncks Corner,29461,47059,43394,31714,33.301814,-79.9643441
25936,South Carolina,Huger,29450,63439,48464,51997,33.0127641,-79.8275141
25937,South Carolina,Moncks Corner,29461,46416,45142,30065,33.1831719,-79.9976733
25938,South Carolina,Summerville,29483,72829,69346,45663,33.0956501,-80.1879658
25939,South Carolina,Ladson,29456,61941,50270,44160,33.0132704,-80.10879
25940,South Carolina,Goose Creek,29445,65733,63750,38763,33.028962,-80.0728472
25941,South Carolina,Goose Creek,29445,65968,58820,40596,33.028962,-80.0728472
25942,South Carolina,Goose Creek,29445,61993,300000,20014,32.9689219,-79.9853268
25943,South Carolina,Goose Creek,29445,57858,300000,31613,32.9857975,-80.0243842
25944,South Carolina,Hanahan,29410,60741,50940,51206,32.9200203,-80.0032732
25945,South Carolina,Swansea,29160,57626,53525,41909,33.7420117,-80.9452527
25946,South Carolina,Charleston,29401,97644,78926,84585,32.7721636,-79.9406132
25947,South Carolina,Charleston,29403,52402,29546,57907,32.7893794,-79.938546
25948,South Carolina,Charleston,29403,50840,48191,39276,32.8070997,-79.9522715
25949,South Carolina,Charleston,29412,65327,65585,45830,32.7340159,-79.9611767
25950,South Carolina,Charleston,29412,64663,40953,54534,32.7325333,-79.934609
25951,South Carolina,Johns Island,29455,122823,300000,91702,32.6164167,-80.060784
25952,South Carolina,Goose Creek,29445,58417,55347,41125,32.995616,-80.0207525
25953,South Carolina,Yonges Island,29449,52386,43034,42856,32.7481866,-80.3518239
25954,South Carolina,Charleston,29407,54650,53841,38959,32.8034113,-79.99282
25955,South Carolina,Charleston,29407,73678,52019,57685,32.8180324,-80.0196008
25956,South Carolina,Charleston,29407,49671,43463,35287,32.792693,-80.0087214
25957,South Carolina,Charleston,29403,66496,49126,50375,32.7888213,-79.9823963
25958,South Carolina,Ladson,29456,42058,27185,36404,33.0022953,-80.1401068
25959,South Carolina,North Charleston,29418,32115,18442,33242,32.8670198,-80.0577149
25960,South Carolina,North Charleston,29406,68622,66926,38042,32.9525906,-80.0509817
25961,South Carolina,North Charleston,29405,41525,43288,26488,32.8958105,-79.9746618
25962,South Carolina,North Charleston,29405,20246,17261,16461,32.8665485,-79.9833334
25963,South Carolina,Swansea,29160,55136,45927,41265,33.7420117,-80.9452527
25964,South Carolina,North Charleston,29405,37705,28300,30480,32.8453153,-79.9893873
25965,South Carolina,Mt. Pleasant,29464,79930,53341,72132,32.8168797,-79.882092
25966,South Carolina,North Augusta,29841,60232,45025,53962,33.4918418,-81.9708285
25967,South Carolina,Mt. Pleasant,29466,72599,300000,33826,32.8589423,-79.7748374
25968,South Carolina,Mt. Pleasant,29464,72530,300000,31800,32.8321074,-79.8359979
25969,South Carolina,Mt. Pleasant,29464,56068,45224,41809,32.8007285,-79.8635983
25970,South Carolina,Mcclellanville,29458,62050,42744,58696,33.0393507,-79.5734552
25971,South Carolina,Charleston,29403,34524,25106,42294,32.8202572,-79.9429666
25972,South Carolina,Charleston,29414,95084,77079,74287,32.8691893,-80.1093758
25973,South Carolina,Gaffney,29341,27628,11103,42704,35.0819573,-81.7015857
25974,South Carolina,Gaffney,29340,41005,38496,24864,35.0992561,-81.601109
25975,South Carolina,Charleston,29403,50760,38347,58386,32.7919285,-79.9443325
25976,South Carolina,Gaffney,29340,28072,300000,23787,35.061181,-81.6288145
25977,South Carolina,Gaffney,29340,43594,27557,41641,35.0111132,-81.6599835
25978,South Carolina,Chester,29706,23536,12429,32810,34.7003242,-81.2195686
25979,South Carolina,Lockhart,29364,41523,34130,32552,34.7361525,-81.3682284
25980,South Carolina,Richburg,29729,42911,31119,46817,34.7511502,-80.9358989
25981,South Carolina,Pageland,29728,39146,29911,36443,34.7764444,-80.3532142
25982,South Carolina,Chesterfield,29709,41062,27035,34726,34.7255811,-80.100875
25983,South Carolina,Cheraw,29520,59305,33699,55335,34.5971229,-79.8923081
25984,South Carolina,Turbeville,29162,50110,41149,42342,33.8770296,-79.9705469
25985,South Carolina,Manning,29102,41303,30835,44710,33.7032431,-80.2749535
25986,South Carolina,Charleston,29412,74509,59164,63249,32.7325333,-79.934609
25987,South Carolina,Summerton,29148,47819,28963,47929,33.5259083,-80.2211
25988,South Carolina,Ruffin,29475,36609,28758,31293,33.0964204,-80.8101778
25989,South Carolina,Walterboro,29488,46417,33718,35046,33.0054202,-80.7171243
25990,South Carolina,Walterboro,29488,34496,30994,22745,32.8621886,-80.5963164
25992,South Carolina,Hartsville,29550,50668,41213,37233,34.4033033,-80.0701601
25993,South Carolina,Hartsville,29550,30454,21393,32488,34.370038,-80.0231357
25994,South Carolina,Darlington,29532,31940,26093,24466,34.3648605,-79.9528301
25995,South Carolina,Darlington,29532,38400,28725,33277,34.2982794,-79.898423
25996,South Carolina,Lamar,29069,45701,40431,30533,34.2146847,-80.0037918
25997,South Carolina,Charleston,29407,68500,56324,51405,32.8272351,-79.9962414
25998,South Carolina,Dillon,29536,26903,17285,25247,34.4306966,-79.3074445
25999,South Carolina,Dillon,29536,21368,12483,21608,34.394381,-79.3862993
26000,South Carolina,Latta,29565,51731,46352,38383,34.3374526,-79.4823899
26001,South Carolina,Dorchester,29437,37734,20787,39166,33.1819144,-80.433233
26002,South Carolina,Summerville,29483,101761,85206,61381,32.9937687,-80.2777418
26003,South Carolina,Summerville,29483,68842,57194,48993,33.0251427,-80.2112381
26004,South Carolina,Summerville,29485,96240,89019,56340,32.8955573,-80.2650986
26005,South Carolina,Summerville,29483,64528,54780,57372,32.9983274,-80.1695101
26006,South Carolina,North Charleston,29420,123766,148983,91018,32.934231,-80.116915
26007,South Carolina,North Charleston,29420,72656,41699,62383,32.9029901,-80.1071067
26008,South Carolina,Charleston,29407,83177,66174,58723,32.7748897,-80.003316
26009,South Carolina,Johnston,29832,32456,23257,34119,33.7963576,-81.7706297
26010,South Carolina,Blair,29015,43347,29863,39196,34.4273558,-81.3174179
26011,South Carolina,Winnsboro,29180,31881,23131,41583,34.3646209,-81.0494245
26012,South Carolina,Florence,29501,82181,300000,46467,34.1908019,-79.8738347
26013,South Carolina,Florence,29506,57114,46774,43398,34.2297143,-79.7387975
26014,South Carolina,Florence,29506,76104,66297,43445,34.1546779,-79.7528875
26015,South Carolina,Florence,29506,24802,17978,19565,34.2077622,-79.7859632
26016,South Carolina,Florence,29501,94880,300000,64026,34.17974,-79.7905796
