State_Name,City,Zip_Code,Mean,Median,Stdev,Lat,Lon
New York,New York,10001,52434,40262,51644,40.7471119,-74.0008752
New York,New York,10036,130453,132578,71784,40.7563748,-73.9808861
New York,New York,10065,142422,118775,79232,40.755788,-73.9677745
New York,New York,10021,149784,118963,81984,40.7600894,-73.9582412
New York,Brooklyn,11206,65376,52856,57605,40.6982179,-73.9473445
New York,Roosevelt Island,10044,108382,100418,66045,40.766056,-73.9529175
New York,New York,10019,92844,69242,72536,40.762237,-73.989856
New York,Brooklyn,11204,66970,51028,56526,40.6126303,-73.9903254
New York,New York,10128,134964,129437,89137,40.7762431,-73.9453168
New York,New York,10023,148419,160021,87904,40.7723544,-73.9824833
New York,Brooklyn,11214,62712,45784,59542,40.6108964,-73.999489
New York,New York,10022,19366,17622,12131,40.7753625,-73.9921014
New York,New York,10024,127309,300000,69908,40.7774175,-73.9787896
New York,New York,10027,119448,128764,65220,40.7799492,-73.9771934
New York,New York,10029,83640,58119,62762,40.793827,-73.9451333
New York,New York,10025,108996,300000,77505,40.7903083,-73.9693891
New York,New York,10026,34112,25997,30108,40.799106,-73.9497088
New York,New York,10035,48344,25408,49164,40.7975948,-73.9372599
New York,New York,10037,77969,59902,65268,40.8096485,-73.942008
New York,Brooklyn,11238,76429,65566,55548,40.6773164,-73.9590603
New York,New York,10030,85783,67666,73925,40.8186544,-73.9461862
New York,New York,10031,57107,47360,47856,40.8311599,-73.9569644
New York,New York,10039,33929,33393,28330,40.8242944,-73.9356565
New York,New York,10032,56061,17598,74303,40.8370145,-73.9539618
New York,New York,10033,61606,56347,56992,40.8464959,-73.9502862
New York,New York,10040,96225,76494,79999,40.856358,-73.9451999
New York,New York,10034,61939,49572,43974,40.864311,-73.9239339
New York,Niagara Falls,14305,56096,45854,43406,43.1219813,-79.0537369
New York,Niagara Falls,14303,26365,24106,20994,43.0855271,-79.0463871
New York,Brooklyn,11213,46910,33732,43343,40.6732279,-73.9336927
New York,Niagara Falls,14304,64143,53267,54510,43.0730009,-78.9694897
New York,North Tonawanda,14120,63109,64987,45991,43.0990679,-78.8734835
New York,Lockport,14094,89410,78885,46664,43.197304,-78.7262816
New York,Gasport,14067,52285,300000,41229,43.156443,-78.5561547
New York,Newfane,14108,52121,43042,38552,43.2586224,-78.6856103
New York,Lewiston,14092,63788,54419,56032,43.1955373,-78.9482017
New York,Utica,13501,58805,50954,48417,43.0851657,-75.2572268
New York,Utica,13502,24762,19785,18342,43.1020331,-75.2472142
New York,Albany,12208,46221,27906,47071,42.6575003,-73.7816778
New York,Rome,13440,41888,34454,39366,43.2243366,-75.4773146
New York,Whitesboro,13492,53789,51138,42144,43.1124482,-75.2739612
New York,Verona,13478,62987,56105,50836,43.1596462,-75.6275589
New York,New Hartford,13413,107056,80588,74983,43.0582837,-75.3436266
New York,Sauquoit,13456,81387,68552,63691,42.9721259,-75.2681968
New York,Brooklyn,11221,59776,45627,46514,40.68762,-73.9215167
New York,Marcy,13403,84290,300000,52790,43.1726112,-75.2677403
New York,Syracuse,13203,72587,68818,46580,43.0678446,-76.1271182
New York,Syracuse,13206,62029,46917,41788,43.0622758,-76.1098792
New York,Syracuse,13204,34034,18270,35177,43.0526383,-76.1712469
New York,Syracuse,13202,20511,7830,38717,43.0388643,-76.1400148
New York,Syracuse,13224,74101,79401,52415,43.0400611,-76.0977558
New York,Syracuse,13207,96237,300000,63064,43.0290957,-76.1697335
New York,Syracuse,13205,42596,31550,38724,43.0245237,-76.1455633
New York,Brewerton,13029,67360,58783,48102,43.2050063,-76.1210322
New York,Cicero,13039,54976,49414,42064,43.1512332,-76.047665
New York,Liverpool,13090,85089,74037,63038,43.150995,-76.1646996
New York,Baldwinsville,13027,83876,59879,59283,43.1453679,-76.2703949
New York,Elbridge,13060,74423,54482,53346,43.0536924,-76.4371332
New York,Bronx,10473,30777,22136,32948,40.8198788,-73.8498059
New York,Camillus,13031,72161,53257,48039,43.0509714,-76.2809517
New York,Syracuse,13219,81278,300000,48438,43.0432336,-76.2209873
New York,Liverpool,13088,92225,82141,51054,43.1220848,-76.2240691
New York,Syracuse,13221,62452,53899,44647,43.099189,-76.0564309
New York,Dewitt,13214,98091,300000,57235,43.0128793,-76.0451045
New York,Fayetteville,13066,93116,300000,72451,43.0192358,-76.0002893
New York,East Syracuse,13057,88478,79383,51283,43.0770266,-76.017801
New York,Manlius,13104,104604,300000,58366,42.9201182,-75.9876542
New York,Syracuse,13215,125553,300000,59285,42.9951209,-76.1879527
New York,Brooklyn,11223,51744,33741,54096,40.6054,-73.9648516
New York,Fabius,13063,82923,72816,51087,42.8197488,-75.9851628
New York,Shortsville,14548,78562,74390,45606,42.9943197,-77.3028839
New York,Bloomfield,14469,66570,61636,43978,42.891434,-77.455276
New York,Canandaigua,14424,75711,64586,49652,42.8935149,-77.2954421
New York,Geneva,14456,61897,44839,48642,42.8333702,-77.0055156
New York,Newburgh,12550,77964,58047,50385,41.5063652,-74.0230569
New York,Port Jervis,12771,36992,19139,40138,41.3716225,-74.6879743
New York,Walden,12586,114145,300000,65756,41.5574376,-74.2075561
New York,Montgomery,12549,75155,66033,58925,41.5321084,-74.2059599
New York,Circleville,10919,104839,300000,51249,41.5026757,-74.3551072
New York,Cuddebackville,12729,47972,33578,43770,41.4597608,-74.6766329
New York,Slate Hill,10973,102148,94075,72606,41.3588273,-74.4517033
New York,Goshen,10924,118828,123088,66705,41.3825595,-74.3228904
New York,New Windsor,12553,74619,51885,61208,41.4589229,-74.0532467
New York,Cornwall,12518,139524,135978,72838,41.4161572,-74.0430642
New York,Highland Falls,10928,113324,105073,57557,41.3642274,-74.0253448
New York,Monroe,10950,106457,300000,65563,41.3254268,-74.1780682
New York,Warwick,10990,114013,300000,86845,41.2327466,-74.3737916
New York,Albion,14411,73450,66796,45665,43.2156877,-78.2146948
New York,Holley,14470,43496,32865,36997,43.1783473,-78.0571242
New York,Kendall,14476,55926,48183,34148,43.343684,-78.1223056
New York,Pulaski,13142,52878,39324,37662,43.5475286,-76.1507372
New York,Constantia,13044,66752,55167,54342,43.2588398,-75.9637341
New York,Fulton,13069,61522,52791,40802,43.3673541,-76.2594959
New York,Oswego,13126,92461,81798,62077,43.4024433,-76.555037
New York,Cooperstown,13326,90147,300000,84273,42.7592222,-74.9632005
New York,Edmeston,13335,57638,52866,46072,42.6718225,-75.1909438
New York,Schenevus,12155,54367,53371,37948,42.5632159,-74.7870347
New York,Oneonta,13820,46417,300000,37843,42.4567251,-75.0456479
New York,Carmel,10512,89782,300000,50095,41.4689359,-73.6606523
New York,Cold Spring,10516,115013,300000,74307,41.429493,-73.949901
New York,Putnam Valley,10579,114228,86509,82744,41.3699018,-73.8601553
New York,Brewster,10509,113101,108763,63436,41.4242906,-73.6173882
New York,Woodhaven,11421,101625,93891,61115,40.6950787,-73.85525
New York,Richmond Hill,11418,85882,71093,63425,40.6971881,-73.8465756
New York,Ozone Park,11416,68447,50644,50975,40.6847731,-73.8581871
New York,Ozone Park,11417,67169,58417,51761,40.6815361,-73.8429949
New York,Long Island City,11106,82567,67214,57500,40.7645328,-73.9337656
New York,Astoria,11102,97214,81067,80608,40.7620307,-73.922041
New York,Long Island City,11105,76510,65991,55752,40.7715037,-73.9221645
New York,South Richmond Hill,11419,57883,41819,50480,40.6854,-73.8312082
New York,Bronx,10474,38878,25806,42335,40.8072371,-73.8749566
New York,Long Island City,11103,94237,82248,61256,40.7600351,-73.9175962
New York,South Ozone Park,11420,65281,45629,47740,40.68508,-73.8165573
New York,Long Island City,11101,54324,40506,46247,40.7446893,-73.9302773
New York,South Ozone Park,11436,59706,58257,35150,40.6761566,-73.7991566
New York,Long Island City,11104,85252,67771,67489,40.7387097,-73.9224312
New York,Jamaica,11435,72798,66568,51057,40.6894694,-73.7999085
New York,Kew Gardens,11415,92545,82191,72077,40.7094452,-73.8236369
New York,Woodside,11377,57789,300000,35762,40.739349,-73.9175942
New York,Brooklyn,11230,68111,48180,57366,40.6262195,-73.9602546
New York,Jackson Heights,11372,63195,46396,51165,40.7453276,-73.8880322
New York,Elmhurst,11373,49588,28666,41498,40.745212,-73.8794868
New York,Jamaica,11434,84894,77485,76781,40.6825052,-73.7778558
New York,East Elmhurst,11369,87927,300000,59557,40.7644351,-73.8827319
New York,Corona,11368,78233,72674,53520,40.75971,-73.8599795
New York,Jamaica,11433,58304,47327,44059,40.6996318,-73.7807705
New York,Jamaica,11432,63957,49395,53145,40.7126504,-73.796012
New York,Hollis,11423,57387,49579,40851,40.7112968,-73.7772983
New York,Queens Village,11427,74945,56033,61661,40.7158173,-73.7599374
New York,Maspeth,11378,60728,49897,50895,40.7246283,-73.900294
New York,Cambria Heights,11411,101673,97306,50844,40.7001025,-73.749092
New York,Glendale,11385,69096,64342,49228,40.7105131,-73.9165504
New York,Queens Village,11428,65825,58346,46847,40.7277903,-73.7401593
New York,Rosedale,11422,114286,105413,61549,40.6818554,-73.7318753
New York,Middle Village,11379,64811,57353,59226,40.7100147,-73.8726646
New York,Springfield Gardens,11413,104756,98350,76337,40.6819741,-73.7481021
New York,Rego Park,11374,89526,80384,60146,40.7091221,-73.85225
New York,Forest Hills,11375,114225,103910,70361,40.7192652,-73.8550205
New York,Flushing,11367,68928,60024,46913,40.7192243,-73.8216022
New York,Flushing,11355,46186,37583,37583,40.7469887,-73.8273758
New York,Bronx,10459,36077,24844,31662,40.825954,-73.8978818
New York,Flushing,11354,60071,57563,39196,40.7725905,-73.8282176
New York,Howard Beach,11414,95806,300000,57377,40.6522124,-73.8473336
New York,Rockaway Park,11694,142136,136251,82445,40.5732499,-73.8598028
New York,College Point,11356,83765,65904,62024,40.7985915,-73.8428394
New York,Rockaway Beach,11693,48434,46062,32955,40.5808043,-73.810428
New York,Arverne,11692,92514,74331,73593,40.5916392,-73.7993734
New York,Far Rockaway,11691,22362,16170,17522,40.6036722,-73.7803703
New York,Whitestone,11357,83743,76246,57925,40.798323,-73.8160902
New York,Bayside,11360,84057,300000,66953,40.7817296,-73.7806843
New York,Bayside,11361,115370,97802,78082,40.7641494,-73.7831519
New York,Flushing,11358,85402,74232,72262,40.7614714,-73.7964295
New York,Flushing,11365,68135,300000,41801,40.7333209,-73.8070915
New York,Flushing,11364,115199,300000,62983,40.7316384,-73.7543823
New York,Little Neck,11363,78322,56005,64979,40.7696001,-73.7422559
New York,Little Neck,11362,91200,77169,64500,40.762201,-73.7397018
New York,Floral Park,11004,89541,82139,81975,40.7385002,-73.7195555
New York,Troy,12182,35662,31159,21770,42.7708522,-73.6754508
New York,Troy,12180,33433,23946,31757,42.7466749,-73.6836912
New York,Hoosick Falls,12090,62271,61843,38306,42.8768023,-73.3515254
New York,Schaghticoke,12154,89229,69735,68493,42.8995654,-73.6079647
New York,Poestenkill,12140,90983,300000,40828,42.7001996,-73.5224867
New York,Rensselaer,12144,66459,49702,51502,42.6278355,-73.7178418
New York,Staten Island,10301,46767,44777,34031,40.6468673,-74.0788725
New York,Staten Island,10304,52880,50258,34980,40.6212401,-74.0906463
New York,Staten Island,10310,55419,38803,50952,40.633799,-74.1118714
New York,Staten Island,10306,96321,86687,72815,40.5759718,-74.1114581
New York,Staten Island,10308,95489,300000,71071,40.5500383,-74.1597547
New York,Staten Island,10312,115081,119846,59438,40.5360199,-74.1618034
New York,Staten Island,10314,116577,108326,74548,40.5903054,-74.1218642
New York,Staten Island,10309,77713,68801,59850,40.5486557,-74.2095278
New York,Staten Island,10302,89992,74564,60908,40.6326156,-74.138903
New York,Staten Island,10307,97304,91815,61217,40.5086733,-74.2386183
New York,Staten Island,10303,59998,300000,32753,40.6303035,-74.1633211
New York,Stony Point,10980,130934,300000,76516,41.267749,-74.0118378
New York,Thiells,10984,112235,113806,59941,41.2043944,-74.0126476
New York,Garnerville,10923,104722,88988,73860,41.2058741,-73.9951212
New York,Haverstraw,10927,61183,47310,51280,41.1953168,-73.966493
New York,New City,10956,146495,146275,77960,41.1692563,-73.9693183
New York,Bronx,10456,22873,17622,19358,40.836535,-73.9043915
New York,Congers,10920,117335,93469,83194,41.1470203,-73.9519493
New York,Upper Nyack,10960,111432,300000,70369,41.1019611,-73.9497754
New York,Nanuet,10954,56338,34526,57767,41.1071763,-74.0250073
New York,Pearl River,10965,102871,89553,70638,41.0569679,-74.0182313
New York,Massena,13662,30685,19372,34581,44.9443068,-74.8151467
New York,Madrid,13660,60344,45101,53158,44.8170276,-75.1501326
New York,Potsdam,13676,85560,300000,56889,44.6317738,-75.0062949
New York,Ogdensburg,13669,45752,40234,32772,44.6301791,-75.4907059
New York,Canton,13617,64469,62895,43973,44.544695,-75.1675452
New York,Colton,13625,55909,40913,43159,44.4909995,-74.8607129
New York,Gouverneur,13642,44445,36086,33239,44.2869524,-75.2814193
New York,South Glens Falls,12803,93161,300000,43801,43.2389775,-73.6671447
New York,Lake Luzerne,12846,58545,53145,41791,43.3374312,-73.9058689
New York,Greenfield Center,12833,71548,65751,54829,43.1328518,-73.9146085
New York,Schuylerville,12871,104503,101824,66224,43.0530585,-73.6503658
New York,Saratoga Springs,12866,120515,300000,58010,43.0759547,-73.7643201
New York,Ballston Lake,12019,85069,300000,47526,42.9578736,-73.9919782
New York,Ballston Spa,12020,60635,300000,44354,43.0056402,-73.8544584
New York,Stillwater,12170,81341,300000,61626,42.9702964,-73.6910375
New York,Clifton Park,12065,82765,300000,63986,42.8249119,-73.7523424
New York,Rexford,12148,99616,300000,63087,42.853133,-73.8538042
New York,Schenectady,12308,41321,20175,46607,42.8295375,-73.9161408
New York,Schenectady,12306,56424,44591,44731,42.7998097,-73.9706984
New York,Schenectady,12303,58982,60670,29619,42.7928443,-73.9355881
New York,Schenectady,12304,66630,300000,54329,42.7776482,-73.902696
New York,Schenectady,12309,135407,300000,62676,42.831528,-73.8997029
New York,Scotia,12302,50436,42554,39981,42.832523,-73.9588122
New York,Middleburgh,12122,65749,60468,33363,42.615495,-74.3007507
New York,Watkins Glen,14891,56142,46651,31124,42.4582838,-76.7837725
New York,Montour Falls,14865,57284,39504,46055,42.3344299,-76.8992105
New York,Waterloo,13165,66813,64638,48288,42.9303542,-76.8789131
New York,Ovid,14521,63359,57086,43647,42.6232947,-76.8139114
New York,Cohocton,14826,51476,40295,35418,42.519967,-77.481566
New York,Bath,14810,41741,35336,34124,42.348341,-77.3066205
New York,Corning,14830,59442,48077,45259,42.239541,-77.0266695
New York,Canisteo,14823,54956,300000,38541,42.2352107,-77.5278873
New York,Addison,14801,59306,46156,47761,42.1321641,-77.234422
New York,Cold Spring Harbor,11724,156563,300000,75600,40.8518984,-73.453137
New York,Huntington Station,11746,103009,109005,60428,40.8567016,-73.4040908
New York,East Northport,11731,105887,300000,72361,40.871334,-73.3319794
New York,Commack,11725,106438,89497,69442,40.8632473,-73.3050863
New York,Melville,11747,119343,105029,78181,40.8224474,-73.4095842
New York,Deer Park,11729,103694,96658,69664,40.7648272,-73.3604914
New York,North Babylon,11703,85437,300000,45486,40.7353981,-73.3567082
New York,Bay Shore,11706,84098,55531,81729,40.7564315,-73.3087983
New York,West Babylon,11704,106164,300000,63875,40.7151027,-73.3622148
New York,Amityville,11701,52294,46957,39111,40.6978622,-73.4201114
New York,Bronx,10460,27089,14119,27506,40.8368465,-73.8850152
New York,Kings Park,11754,110640,300000,72306,40.8793792,-73.2610226
New York,Hauppauge,11788,134686,133221,67165,40.8479282,-73.2196356
New York,Smithtown,11787,135045,300000,62378,40.8349775,-73.1782475
New York,Nesconset,11767,115920,115786,63494,40.8378897,-73.1337688
New York,Brentwood,11717,79875,72949,53171,40.7941006,-73.2433584
New York,Central Islip,11722,89698,300000,65174,40.7950475,-73.216144
New York,Islandia,11749,108293,99516,70195,40.8068436,-73.1710513
New York,Islip Terrace,11752,88923,80867,56168,40.7506153,-73.1871913
New York,Bohemia,11716,112217,300000,69902,40.7703685,-73.1464445
New York,Holbrook,11741,110617,105372,65380,40.7956723,-73.0824971
New York,West Islip,11795,108581,300000,59265,40.7028427,-73.2999569
New York,Ocean Beach,11770,109792,300000,61599,40.7135126,-73.2494774
New York,East Islip,11730,72278,52764,61512,40.7125775,-73.1955242
New York,Oakdale,11769,126385,300000,55194,40.7400063,-73.1278763
New York,West Sayville,11796,140202,136578,83255,40.7328417,-73.0831134
New York,Bayport,11705,68188,46006,55710,40.7569216,-73.0531345
New York,Lake Grove,11755,121167,117847,81553,40.8694705,-73.1162575
New York,Centereach,11720,121894,300000,56386,40.8892573,-73.0676039
New York,Mount Sinai,11766,154709,141212,75923,40.9434593,-73.028696
New York,Miller Place,11764,139944,142919,89822,40.9609822,-73.0107265
New York,Middle Island,11953,94210,76962,60601,40.887386,-72.9831063
New York,Rocky Point,11778,118205,300000,70989,40.9524864,-72.9568101
New York,Coram,11727,100813,96378,59404,40.8829598,-73.0106417
New York,Shoreham,11786,140928,145848,74451,40.9612515,-72.8851948
New York,Lake Ronkonkoma,11779,84286,53193,72584,40.8333222,-73.102389
New York,Holtsville,11742,105422,98954,56996,40.843178,-73.060143
New York,Farmingville,11738,124185,115702,76271,40.8430508,-73.0295734
New York,Medford,11763,126496,300000,66160,40.8399903,-72.9885183
New York,Blue Point,11715,90711,82896,69695,40.7516425,-73.0350153
New York,Patchogue,11772,78072,300000,56638,40.784034,-73.0238888
New York,Brookhaven,11719,109603,85668,74453,40.7694329,-72.9161648
New York,East Moriches,11940,83554,68340,62652,40.8214103,-72.774517
New York,Manorville,11949,100244,300000,62761,40.8238306,-72.8526921
New York,Shirley,11967,90197,300000,49238,40.774845,-72.8836037
New York,Mastic Beach,11951,54046,42026,42576,40.7522734,-72.8549691
New York,Center Moriches,11934,97272,300000,62273,40.7938537,-72.7997563
New York,Wading River,11792,127693,137303,72035,40.9553118,-72.8156597
New York,Riverhead,11901,76430,60476,52102,40.9250901,-72.6694401
New York,Mattituck,11952,98059,94138,71433,40.9801897,-72.5313642
New York,Greenport,11944,100363,78079,81201,41.100862,-72.3635667
New York,Fishers Island,6390,88039,300000,62423,41.2024343,-72.118732
New York,Rochester,14613,47070,37118,39779,43.1861951,-77.640144
New York,Remsenburg,11960,98036,300000,67230,40.8161834,-72.7090115
New York,Quogue,11959,83855,69485,51266,40.8241255,-72.5868779
New York,Bridgehampton,11932,125437,117305,70157,40.9265003,-72.3050375
New York,East Hampton,11937,127841,135058,81608,40.9903858,-72.2331168
New York,Amagansett,11930,117900,101123,84082,40.9859592,-72.1087437
New York,Livingston Manor,12758,73409,300000,37706,41.9628261,-74.7890905
New York,Liberty,12754,61443,52198,61583,41.8207531,-74.7319955
New York,Monticello,12701,113610,110638,59013,41.5598589,-74.6598451
New York,Eldred,12732,61393,45537,54841,41.5673669,-74.8865216
New York,Candor,13743,49285,38674,36496,42.230947,-76.3324517
New York,Waverly,14892,67461,59963,50057,42.0834709,-76.4931488
New York,Dryden,13053,71615,54897,58517,42.4758783,-76.3004979
New York,Lansing,14882,88114,300000,53751,42.5786235,-76.5103607
New York,Saugerties,12477,70941,60100,54198,42.0503778,-73.9494038
New York,Boiceville,12412,72089,64065,52065,41.9472156,-74.2654583
New York,Highland,12528,76191,300000,50547,41.8318607,-74.0006735
New York,Accord,12404,86425,54763,76014,41.8738866,-74.1641532
New York,New Paltz,12561,60917,43753,57126,41.7626199,-74.0717295
New York,Rochester,14608,31795,23938,28651,43.1375363,-77.6307939
New York,Ellenville,12428,77336,50696,70510,41.7244505,-74.3959557
New York,Phoenicia,12464,56390,36658,54721,42.0235404,-74.3672923
New York,Glens Falls,12801,52094,45357,48360,43.3203951,-73.6389363
New York,Queensbury,12804,82922,67715,60690,43.3373716,-73.6983261
New York,North Creek,12853,51229,47175,37940,43.6575543,-74.0641865
New York,Bolton Landing,12814,77174,300000,68720,43.5794141,-73.6576306
New York,Fort Ann,12827,58936,52739,51250,43.4638977,-73.5313656
New York,Middle Granville,12849,54007,45099,39513,43.4220008,-73.306019
New York,Fort Edward,12828,48515,44004,35883,43.2306036,-73.5591857
New York,Cambridge,12816,64363,54486,48975,43.0804566,-73.3832759
New York,Williamson,14589,82880,70827,59389,43.2591916,-77.1923519
New York,Lyons,14489,70430,57201,48629,43.097675,-77.0482603
New York,Newark,14513,33952,24411,24040,43.0379335,-77.0834025
New York,Wolcott,14590,48162,42717,30132,43.1712677,-76.8325485
New York,Yonkers,10705,51963,28023,54742,40.9263635,-73.8982255
New York,Yonkers,10701,97711,80933,59649,40.9386815,-73.9021226
New York,Yonkers,10703,51752,32877,47008,40.9440834,-73.8892923
New York,Yonkers,10704,98907,300000,68349,40.9249893,-73.8720643
New York,Yonkers,10710,80606,65355,55053,40.9775734,-73.8348036
New York,Yonkers,10583,122517,124230,65742,40.9815767,-73.8217287
New York,Mount Vernon,10550,65436,50932,52805,40.9058091,-73.8401352
New York,Mount Vernon,10553,48547,42854,32913,40.9064456,-73.8246183
New York,Mount Vernon,10552,39920,36074,26589,40.9147418,-73.8316038
New York,Eastchester,10707,167238,196856,85371,40.9412467,-73.8100334
New York,Pelham,10803,190909,212250,69712,40.8930678,-73.8059277
New York,New Rochelle,10805,60062,43865,47933,40.903222,-73.7855757
New York,New Rochelle,10801,95189,76469,68915,40.9048199,-73.7933349
New York,New Rochelle,10804,150034,300000,83563,40.9740978,-73.7847261
New York,Mamaroneck,10543,80146,71150,51574,40.9577187,-73.7543491
New York,Larchmont,10538,128665,300000,74502,40.9183259,-73.7453488
New York,Rye,10580,176084,197818,76790,40.9446713,-73.6863755
New York,Port Chester,10573,61729,42633,44990,40.9994059,-73.6741625
New York,Harrison,10528,113607,101808,60418,40.965411,-73.7149461
New York,West Harrison,10604,93490,300000,51104,41.0437622,-73.7441155
New York,White Plains,10603,79263,73024,60542,41.0427481,-73.7663078
New York,White Plains,10607,100315,96999,70858,41.0301645,-73.783162
New York,White Plains,10605,139989,300000,88714,41.029017,-73.7619559
New York,Hastings On Hudson,10706,96713,68641,87770,40.9913115,-73.8855681
New York,Ardsley,10502,134649,300000,88578,41.0135496,-73.8393809
New York,Irvington,10533,137888,125244,83561,41.0342581,-73.8670276
New York,Tarrytown,10591,106201,300000,78840,41.0771988,-73.868318
New York,Pleasantville,10570,118072,108164,75330,41.1201269,-73.7757763
New York,Pound Ridge,10576,161993,300000,86338,41.2123816,-73.583842
New York,South Salem,10590,130736,300000,85623,41.2482114,-73.6407643
New York,Bedford Hills,10507,109816,84279,70641,41.2338145,-73.7025873
New York,Chappaqua,10514,146870,141413,84622,41.1627321,-73.7378799
New York,Ossining,10562,167126,300000,83471,41.1403331,-73.8475045
New York,Buchanan,10511,104547,300000,61306,41.2612954,-73.9480759
New York,Peekskill,10566,29943,19152,26840,41.2916594,-73.9144211
New York,Shrub Oak,10588,119859,300000,68076,41.3196233,-73.8434992
New York,Yorktown Heights,10598,162230,148397,70053,41.2882235,-73.7922032
New York,Varysburg,14167,71483,50746,52955,42.8172966,-78.3875643
New York,Warsaw,14569,54953,45452,43705,42.7382121,-78.1317337
New York,West Henrietta,14586,66907,63018,43297,43.0533371,-77.6842487
New York,Perry,14530,55161,57420,38716,42.664387,-78.0218351
New York,Arcade,14009,57819,300000,38172,42.5713494,-78.3699687
New York,Dundee,14837,58968,51024,45012,42.6034394,-76.948305
New York,Penn Yan,14527,78604,68498,50890,42.5997418,-77.116341
New York,Spencerport,14559,76176,62079,52307,43.1857382,-77.8104262
New York,Bronx,10462,60581,50224,47521,40.8408659,-73.8508567
New York,Bronx,10452,36558,29544,28335,40.8430165,-73.9203419
New York,Sea Cliff,11579,71689,57414,57386,40.8560058,-73.630291
New York,Bayville,11709,120921,103254,77768,40.9096329,-73.56961
New York,New York,10004,127951,119255,78081,40.7038083,-74.0050195
New York,Albany,12202,43792,27273,41009,42.6450868,-73.7637113
New York,Bronx,10453,36098,24947,35418,40.8528793,-73.9154618
New York,New York,10282,167241,187841,82921,40.7161398,-74.0203053
New York,Ransomville,14131,74855,64189,53079,43.2578854,-78.9702371
New York,Bronx,10468,47247,36911,42688,40.8693519,-73.9012276
New York,Syracuse,13210,55547,41066,46691,42.9982727,-76.1563154
New York,Bronx,10463,38002,24253,38650,40.880636,-73.9025715
New York,Marcellus,13108,82992,69515,55374,42.9424133,-76.3234532
New York,Victor,14564,98057,79274,72734,43.0064445,-77.4128736
New York,Bronx,10461,63802,47243,55685,40.8553721,-73.8450221
New York,Florida,10921,102131,91243,67572,41.3069341,-74.3508102
New York,Worcester,12197,59232,50887,42781,42.6611365,-74.7730218
New York,Unadilla,13849,58733,51420,43200,42.3684625,-75.3315613
New York,Bronx,10469,89554,69658,70613,40.8619716,-73.8487247
New York,Bronx,10458,51362,45215,45283,40.860046,-73.8742257
New York,Saint Albans,11412,85511,300000,58533,40.6945622,-73.7648097
New York,Bronx,10467,34549,25840,36070,40.8745379,-73.8666711
New York,Bronx,10457,30860,19175,32798,40.8561826,-73.8925056
New York,Flushing,11366,74228,54781,64344,40.724133,-73.8079345
New York,Bellerose,11426,71496,52667,66603,40.7405112,-73.7297229
New York,Bronx,10466,52555,36703,50540,40.8861691,-73.8513487
New York,New Lebanon,12125,72573,62655,51392,42.5544739,-73.4108458
New York,Staten Island,10305,97842,91021,71137,40.6014736,-74.070295
New York,Bronx,10470,66350,52788,53219,40.9035524,-73.854095
New York,Albany,12203,81094,70413,53036,42.7025078,-73.8667531
New York,Edinburg,12134,62493,51715,49106,43.2880067,-74.0572423
New York,Waterford,12188,98166,83811,71145,42.8494522,-73.6888072
New York,Prattsburgh,14873,60811,48562,50406,42.5253807,-77.2029807
New York,Elkland,16920,49078,40626,39640,42.0522413,-77.3470221
New York,Bronx,10475,58075,41374,53591,40.8794276,-73.8341062
New York,Babylon,11702,113996,103774,69691,40.7058009,-73.3275595
New York,Binghamton,13904,51695,42047,44546,42.11073,-75.8737195
New York,Loudonville,12211,117882,102112,74399,42.6996786,-73.7650276
New York,Port Jefferson,11777,141238,300000,74753,40.940271,-73.0902368
New York,Selden,11784,82762,78431,52038,40.8598197,-73.0376578
New York,Maine,13802,71522,58090,52839,42.1961172,-76.016638
New York,Calverton,11933,94753,82267,63014,40.9656437,-72.7304235
New York,Shelter Island,11964,120352,300000,78217,41.0655576,-72.3195755
New York,Montauk,11954,85303,73646,64989,41.0475334,-71.9463865
New York,Harpursville,13787,59292,43360,46473,42.1795038,-75.650355
New York,Slaterville Springs,14881,72777,56161,58053,42.4453522,-76.3922573
New York,Warrensburg,12885,62984,53682,52041,43.5230523,-73.806561
New York,Endwell,13760,70319,59200,51150,42.1131957,-76.0279596
New York,Whitehall,12887,54044,43484,43114,43.5367603,-73.3657984
New York,North Rose,14516,80282,69335,56824,43.2460778,-76.8914495
New York,Binghamton,13905,36834,28965,28985,42.1141366,-75.9591539
New York,Eastchester,10709,95673,74441,68142,40.9531024,-73.8230109
New York,Thornwood,10594,158331,167462,79891,41.1168587,-73.7604532
New York,Crompond,10517,98626,85945,74357,41.3033025,-73.8737265
New York,Lincolndale,10540,123184,120060,75380,41.3259819,-73.7277119
New York,Attica,14011,64652,59396,42713,42.82064,-78.2455709
New York,Albany,12207,52477,43259,61629,42.6644127,-73.7515041
New York,Albany,12226,41249,300000,8104,42.6905365,-73.8283764
New York,Hinsdale,14743,57673,43855,48724,42.1456436,-78.404707
New York,Albany,12210,42473,35355,26687,42.6690764,-73.763715
New York,Albany,12206,31280,18929,32651,42.6559725,-73.7688498
New York,Albany,12209,42586,37867,39777,42.6350182,-73.7852769
New York,Cohoes,12047,67002,58799,48415,42.7702924,-73.6881176
New York,Watervliet,12189,52444,56625,30404,42.7289031,-73.7009417
New York,Latham,12110,112476,300000,64695,42.7642175,-73.7420167
New York,Menands,12204,68728,64190,42246,42.6911799,-73.7261881
New York,Albany,12205,89149,300000,34507,42.7469391,-73.8808746
